fdc_id,title,current_path,centroid_path,decision,chosen_desc,confidence,skip_reason,rationale
2690691,Breakfast Kit RS Cinnamon Toast Crunch with 1C Fruit,Meal > Meal Starters,Pantry > Spices & Seasonings > Cinnamon > Reduced Sugar,other,breakfast kit with cereal and fruit,0.95,other_jaccard_low_0.29,"The product is a breakfast kit containing Cinnamon Toast Crunch cereal and fruit, not a meal starter or a reduced sugar cinnamon seasoning."
2297693,"TRUFFLE GOAT'S MILK CHEESE, TRUFFLE",Dairy > Milk,Dairy > Milk > Soft,other,truffle goat cheese,1.00,other_jaccard_low_0.50,"The product is a truffle-flavored goat cheese, not plain milk or soft milk; it belongs in a cheese category."
1142963,"SPICY CORNICHONS PICKLED GHERKINS WITH RED CHILI PEPPER, SPICY",Pantry > Canned Vegetables > Corn,Pantry > Spices & Seasonings > Pepper > Hot,other,pickled gherkins with chili pepper,1.00,other_jaccard_low_0.29,"The product is pickled gherkins, not corn or a spice/seasoning; it belongs in pickled vegetables."
2337803,"CHIP & DIP WITH CHOCOLATE CHIPS CANNOLI, CHIP & DIP WITH CHOCOLATE CHIPS",Dairy > Cheese,Snack > Candy > Chocolate Candy > Chips,other,cannoli dip with chocolate chips,0.95,other_jaccard_low_0.43,"The product is a refrigerated dip made with ricotta cheese and chocolate chips, not a cheese block or chocolate candy chips."
1865962,"BETTER BEAN, THREE SISTERS CHILI, BEANS, CORN, SQUASH & ANCHO PEPPER",Pantry > Canned Vegetables > Corn > Organic,Meal > Chili > Beef Chili with Beans,other,"vegetarian chili with beans, corn, squash, and ancho pepper",0.95,other_jaccard_low_0.30,"The product is a vegetarian chili with beans, corn, and squash, not canned corn or beef chili."
2475833,"RICH & CREAMY SPICY SHRIMP & CORN CHOWDER, RICH & CREAMY",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,"soup, chowder, shrimp and corn",1.00,other_jaccard_low_0.33,"The product is a chowder soup, not canned corn or chunky corn; ingredients and title clearly indicate a soup."
2191769,"SPICY CRAB & CORN CHOWDER, SPICY CRAB & CORN",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,chowder soup,1.00,other_jaccard_low_0.50,"The product is a soup (chowder) with crab and corn, not just canned corn or chunky corn."
2193303,"SPICY CRAB & CORN CHOWDER, SPICY CRAB & CORN",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,canned soup with crab and corn,0.95,other_jaccard_low_0.43,"The product is a soup, not plain canned corn, and 'Chunky' is a texture descriptor, not a distinct category; it belongs in a soup category."
1557136,SIZZLIN' SOUTHWEST STYLE CHICKEN & CORN CHOWDER WITH WHITE MEAT CHICKEN FRESH SO,Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Chunky,other,southwest style chicken and corn chowder soup,1.00,other_jaccard_low_0.50,"The product is a soup with chicken, corn, and other ingredients, not just canned corn or chunky corn."
2598919,"BBQ FLAVORED WHEAT SNACKS, BBQ",Snack > Crackers,Snack > Pretzels > Whole Grain,other,BBQ flavored wheat snack,0.95,other_jaccard_low_0.40,"The product is a wheat-based snack with BBQ seasoning, not a cracker or pretzel, and not whole grain."
614554,"84 MUSSELS BUTTER 2.6"" x 1.3""",Bakery > Pastry > Croissants,Bakery > Bread > Round,other,butter pastry snack,0.90,other_jaccard_low_0.50,"The product is a savory butter pastry (mussels-shaped), not a croissant or round bread, based on ingredients and branded category."
2410782,"ORGANIC GARLIC AIOLI VEGENAISE, GARLIC AIOLI",Pantry > Sauces & Salsas > Salsa > Organic,Produce > Vegetables > Garlic,other,vegan garlic aioli mayonnaise,0.95,other_jaccard_low_0.29,"The product is a vegan mayonnaise with garlic, not a salsa or fresh garlic, so it belongs in a condiment category like mayonnaise or aioli."
2213465,"CHIPOTLE AIOLI, CHIPOTLE",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Mayonnaise > Vegan,other,chipotle aioli mayonnaise,0.95,other_jaccard_low_0.33,"The product is a chipotle-flavored aioli, which is a mayonnaise-based sauce, not a salsa or vegan mayonnaise."
2391212,"OIL & HERBS FISH-FREE TUNA, OIL & HERBS",Snack > Jerky > Plant-Based Jerky,Pantry > Oil > Olive Oil > Extra Virgin > Wild Caught,other,canned plant-based tuna alternative in oil and herbs,1.00,other_jaccard_low_0.40,"The product is a fish-free tuna substitute made from plant proteins and oils, not a jerky snack or an olive oil product."
1922327,MIXED FRUIT,Snack > Fruit Snacks,Produce > Salad Mixes > Salad Mix,other,fresh cut fruit mix,1.00,other_jaccard_low_0.33,"The product is fresh mixed fruit (cantaloupe, honeydew, pineapple, red grape), not a snack or salad mix."
2450639,"COCOA BOMB DECORATING AND GIFTING KIT - TREAT BAGS AND TIES, BLUE AND WHITE JIMM",Pantry > Canned Vegetables > Carrots,Pantry > Canned Vegetables > Pumpkin > Hot,other,hot cocoa bomb decorating kit,1.00,other_jaccard_low_0.43,"The product is a kit for decorating hot cocoa bombs, not a canned vegetable or pumpkin."
2270038,"PEPPERMINT WHITE CHOCOLATE WITH MINI MARSHMALLOWS FLAVORED HOT COCOA BOMB, PEPPE",Pantry > Spices & Seasonings > Pepper > Hot,Snack > Candy > Mints > Mini,other,hot cocoa bomb with peppermint and marshmallows,0.95,other_jaccard_low_0.33,"The product is a hot cocoa bomb, not a spice or a mint candy; it belongs in a hot beverage or cocoa mix category."
2555815,"Minute Maid Watermelon Punch Can, 12 fl oz",Beverage > Water,Snack > Fruit Snacks > Low Calorie,other,fruit punch drink,1.00,other_jaccard_low_0.40,"The product is a sweetened fruit punch beverage, not water or a low-calorie fruit snack."
2278553,"LEMON PRESERVED PASTE, LEMON",Pantry > Sauces & Salsas > Salsa,Produce > Snack Packs > Fruit Snack Pack,other,preserved lemon paste,0.95,other_jaccard_low_0.20,"The product is a preserved lemon paste, which is a condiment or ingredient, not a fruit snack pack or salsa."
2679964,"INCA'S FOOD MACA DRINK, 16 FL OZ",Snack > Fruit Snacks,Pantry > Protein Powders > Maca Powder,other,maca drink,0.95,other_jaccard_low_0.33,"The product is a ready-to-drink beverage containing maca pulp, not a powder or snack, so it belongs in a drinks category."
2509223,"SMOKED PULLED PORK WITH GOUDA MACARONI & CHEESE, SMOKED",Pantry > Pasta > Macaroni,Dairy > Cheese > Gouda > Smoked,other,smoked pulled pork with gouda macaroni and cheese frozen entree,0.95,other_jaccard_low_0.31,"The product is a frozen entree combining smoked pulled pork and macaroni and cheese, not a standalone macaroni or cheese item."
401062,"COLMAN'S OF NORWICH, BEEF BOURGUIGNON",Pantry > Sauces & Salsas > Salsa,Pantry > Bouillon & Broth > Beef Base,other,beef bourguignon cooking sauce mix,0.95,other_jaccard_low_0.25,"The product is a dry sauce mix for beef bourguignon, not a ready-to-eat salsa or a bouillon base."
2375296,"ORGANIC TAHINI SESAME BUTTER, SESAME BUTTER",Pantry > Sauces & Salsas > Salsa > Organic,Dairy > Butter > Butter > Organic,other,organic tahini sesame seed butter,1.00,other_jaccard_low_0.33,"The product is a sesame seed butter (tahini), not a dairy butter or salsa, so neither path fits."
2605115,"WHITE CHEDDAR CHEESE, DRIED SWEETENED CRANBERRIES & SEA-SALTED ROASTED ALMONDS Q",Frozen > Single Entrees > Mac and Cheese,Snack > Nuts > Almonds > Bite Size,other,"cheese, dried cranberries, and almonds snack mix",1.00,other_jaccard_low_0.50,"The product is a snack mix of cheese, cranberries, and almonds, not a frozen mac and cheese or just almonds."
2643261,GNOCCHI WITH BEETROOT,Pantry > Canned Vegetables > Beets,Pantry > Pasta > Plant Based,other,fresh gnocchi with beetroot,0.95,other_jaccard_low_0.17,"The product is a fresh pasta-like gnocchi made with beetroot, not canned beets or plant-based pasta, so neither path fits."
2120041,CREAMY TOMATO GNOCCHI,Pantry > Canned Vegetables > Tomatoes,Pantry > Pasta > Plant Based,other,potato gnocchi with tomato sauce,0.95,other_jaccard_low_0.38,"The product is a potato gnocchi with a dry tomato sauce mix, not canned tomatoes or plant-based pasta."
2478213,SPICY CALABRIAN PEPPER SAUSAGE TORTELLONI ITALIAN-STYLE SAUSAGE AND CALABRIAN CH,Pantry > Spices & Seasonings > Pepper,Pantry > Sauces & Salsas > Pasta Sauce > Italian Sausage,other,filled pasta with spicy sausage,1.00,other_jaccard_low_0.43,"The product is a filled pasta (tortelloni) with Italian sausage and Calabrian chili, not a pepper seasoning or a pasta sauce."
2566341,SWEET & SPICY CORNICHONS PIQUANTS,Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Pimientos,other,pickled gherkins (cornichons),1.00,other_jaccard_low_0.20,"The product is pickled gherkins (cornichons), not corn or pimientos."
1570050,"TOMATO POTATO GNOCCHI, TOMATO",Pantry > Canned Vegetables > Tomatoes,Pantry > Pasta > Plant Based,other,potato gnocchi with tomato flavor,0.95,other_jaccard_low_0.25,"The product is a potato-based gnocchi, not canned tomatoes or plant-based pasta, so it belongs in a pasta or gnocchi category."
1969588,"WHISKEY CORNICHONS, WHISKEY",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Onions > Cocktail,other,pickled gherkins in whiskey brine,1.00,other_jaccard_low_0.17,"The product is pickled gherkins (cornichons) with whiskey, not canned corn or cocktail onions."
2215323,"SPICY TAMARIND CHUTNEY, SPICY TAMARIND",Pantry > Sauces & Salsas > Salsa,Pantry > Pickled > Pickled Vegetables,other,tamarind chutney,0.95,other_jaccard_low_0.25,"The product is a sweet and spicy tamarind-based condiment, not a salsa or pickled vegetable."
2651800,SWEET ITALIAN STYLE SNACK,Snack > Snack Packs,Pantry > Spices & Seasonings > Pepper > Roasted,other,Italian salami and cheese snack pack with crackers,0.95,other_jaccard_low_0.50,"The product is a snack pack containing salami, papaya, and pretzels, not a spice or seasoning, and the current 'Snack > Snack Packs' is too generic."
2649066,"Chocolate Swirls, Whole Grain, Individually Wrapped, 3.75"" x 1.75""",Bakery > Bread > Whole Grain,Bakery > Cake > Whole Grain,other,whole grain chocolate swirl pastry,0.90,other_jaccard_low_0.43,"The product is a chocolate swirl pastry made with whole grain flour, not a bread or cake; it's more like a sweet roll or danish."
2273080,"SHRIMP RAVIOLI, SHRIMP",Pantry > Pasta,Frozen > Appetizers & Snacks > Shrimp,other,frozen shrimp ravioli,0.95,other_jaccard_low_0.40,"The product is a frozen filled pasta with shrimp, not a plain pasta or a shrimp appetizer; it belongs in frozen prepared meals."
2486324,"CRANBERRY WALNUT SPRING MIX, FETA CHEESE, CRANBERRIES, HERB SEASONED FLATBREAD S",Bakery > Flatbread,Produce > Vegetables > Carrots > Chopped > Red,other,"bagged salad kit with cranberries, walnuts, feta, and flatbread strips",1.00,other_jaccard_low_0.23,"The product is a pre-packaged salad kit, not a flatbread or a carrot product."
2463784,"ULTIMATE KALE CAESAR ROMAINE LETTUCE, KALE, FRISEE, ITALIAN STYLE CHEESE BLEND, ",Bakery > Croutons,Bakery > Croutons > Chopped,other,bagged salad kit with dressing,1.00,other_jaccard_low_0.29,"The product is a salad kit containing lettuce, kale, and dressing, not croutons or chopped croutons."
2460400,"CHEESY RANCH CRISP ICEBERG LETTUCE, PARMESAN & CHEDDAR CROUTONS, CHEDDAR CHEESE,",Bakery > Croutons,Produce > Vegetables > Carrots > Chopped > Red,other,bagged salad kit with dressing and croutons,1.00,other_jaccard_low_0.25,"The product is a complete salad kit with lettuce, dressing, and toppings, not just croutons or chopped carrots."
1608947,ROMA TOMATOES,Pantry > Canned Vegetables > Tomatoes,Produce > Vegetables > Romaine > Organic,other,raw roma tomatoes,1.00,other_jaccard_low_0.33,"The item is fresh Roma tomatoes, not canned or organic romaine, so neither current nor proposed path fits."
2604576,STRAINED TOMATOES,Pantry > Canned Vegetables > Tomatoes,Pantry > Canned Vegetables > Tomatoes > Chopped,proposed,,0.80,low_confidence,"Strained tomatoes are a specific form of canned tomatoes, fitting better under 'Chopped' than the generic 'Tomatoes' category."
2032351,"CHNG KEE'S, SAMBAL OELEK",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Stir Fry,other,chili paste condiment,0.95,other_jaccard_low_0.33,"Sambal Oelek is a chili paste, not a salsa or stir fry sauce; it's a condiment typically used as a spicy seasoning."
2025101,CHILI OIL,Pantry > Oil,Pantry > Sauces & Salsas > Barbecue Sauce > Sweet,other,chili oil,0.95,other_jaccard_low_0.33,"The product is a chili-flavored oil, not a sweet barbecue sauce, and while it is an oil, it is specifically a seasoned oil used as a condiment, so a more specif"
2269838,"GARLIC NUT CRUMBLE LASOON, GARLIC NUT",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Wing,other,garlic nut crumble condiment,0.95,other_jaccard_low_0.20,"The product is a dry crumble of garlic and nuts, not a sauce or salsa, and definitely not a wing sauce."
2445703,CONDIMENT ANNATTO PASTE,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Hot Sauce > Organic,other,annatto paste seasoning,0.95,other_jaccard_low_0.33,"Annatto paste is a seasoning paste made from annatto seeds, not a salsa or hot sauce; it is used for color and flavor in cooking."
2077737,CAJUN REMOULADE,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Ketchup > Sugar Free,other,remoulade sauce,0.95,other_jaccard_low_0.40,"The product is a Cajun remoulade, which is a mayonnaise-based sauce, not a salsa or ketchup."
2009454,CAJUN REMOULADE,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Ketchup > Sugar Free,other,remoulade sauce,1.00,other_jaccard_low_0.40,"Remoulade is a mayonnaise-based sauce, not a salsa or ketchup, so neither path fits."
1627251,"SWANSON, FLAVOR BOOST, CONCENTRATED FLAVOR BLEND, SWEET ONION & BURGUNDY WINE, S",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Mustard > Sweet,other,concentrated flavor blend liquid seasoning,0.95,other_jaccard_low_0.29,"The product is a concentrated liquid seasoning blend, not a salsa or mustard; it's a flavor enhancer similar to broth or liquid seasoning."
2438541,"LOURDER, CHIMICHURRI",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Sauce > Extra Virgin,other,chimichurri sauce,0.95,other_jaccard_low_0.40,"Chimichurri is a sauce, but it is not a salsa nor an extra virgin olive oil product; it is a distinct herb-based sauce typically used as a condiment or marinade"
2288458,"ELVIO'S, CHIMICHURRI",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Hot Sauce,other,chimichurri sauce,0.95,other_jaccard_low_0.40,"Chimichurri is a herb-based sauce, not a salsa or hot sauce, and its ingredients (parsley, garlic, red pepper, spices) align with a distinct condiment category."
1872548,"CHORIPDONG, SEASONED SOYBEAN PASTE",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Hot Sauce > Organic,other,fermented soybean paste (doenjang-like),0.95,other_jaccard_low_0.25,"Ingredients (soybean, wheat, red pepper) and title 'seasoned soybean paste' indicate a Korean-style fermented paste, not salsa or hot sauce."
2431286,"SUNDRIED TOMATO & BASIL MEDITERRANEAN RED BEAN DIP, SUNDRIED TOMATO & BASIL",Pantry > Canned Vegetables > Red Beans,Pantry > Sauces & Salsas > Salsa > Roasted,other,bean dip with sundried tomato and basil,0.95,other_jaccard_low_0.25,"The product is a prepared dip made from red beans and tahini, not canned red beans or salsa."
1903298,"AIOLI, MAPLE BACON",Pantry > Sauces & Salsas > Salsa,Meat & Seafood > Bacon,other,aioli sauce,0.95,other_jaccard_low_0.25,"The product is a condiment sauce (aioli) with maple and bacon flavor, not a salsa or a bacon product itself."
2052618,"KIERAN'S, CAJUN REMOULADE",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Ketchup > Sugar Free,other,remoulade sauce,1.00,other_jaccard_low_0.40,"The product is a Cajun remoulade, which is a mayonnaise-based sauce with ketchup and mustard, not a salsa or a sugar-free ketchup."
1913958,DEATH NECTAR,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Ketchup > Sugar Free,other,hot sauce with fruit and spices,0.95,other_jaccard_low_0.33,"Ingredients include habanero, pineapple, mango, and tamarind, making it a spicy fruit-based hot sauce, not a salsa or ketchup."
960337,MIXED SOY BEAN PASTE,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Soy Sauce,other,soybean and red pepper paste,0.95,other_jaccard_low_0.30,"The product is a mixed soybean paste with red pepper, not a salsa or soy sauce; it's a Korean-style condiment."
2405343,"SESAME TAHINI, SESAME",Pantry > Sauces & Salsas > Salsa > Organic,Pantry > Sauces & Salsas > Ketchup > Sugar Free,other,sesame tahini,1.00,other_jaccard_low_0.25,"Tahini is a paste made from sesame seeds, not a salsa or ketchup, so neither current nor proposed path fits."
2030353,"FUNDOKIN, SOYBEAN PASTE",Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Soy Sauce,other,soybean paste (miso),0.95,other_jaccard_low_0.40,"The product is soybean paste (miso), not salsa or soy sauce; it's a fermented paste used in soups and marinades."
468095,SWEET BEAN PASTE,Pantry > Sauces & Salsas > Salsa,Pantry > Sauces & Salsas > Ketchup,other,sweet bean paste (soybean-based condiment),0.95,other_jaccard_low_0.22,"Ingredients show it's a fermented soybean paste (like Chinese sweet bean sauce), not a salsa or ketchup."
1863040,REAL WASABI,Pantry > Sauces & Salsas > Salsa,Snack > Candy > Truffles > Sea Salt,other,wasabi root or paste,0.95,other_jaccard_low_0.33,"The product is real wasabi root, not a salsa, candy, or seasoning mix; it belongs in a produce or condiment category for fresh wasabi."
1549307,"GRILL PLUS, HERB & GARLIC",Pantry > Spices & Seasonings > Seasoning,Pantry > Spices & Seasonings > Garlic Powder > Powder,other,herb & garlic marinade or sauce,0.95,other_jaccard_low_0.43,"The product is a wet condiment (marinade/sauce) with oil, vinegar, egg, and tomato paste, not a dry seasoning or garlic powder."
2069906,"LEAF CUISINE, ONION CHIVE",Pantry > Spices & Seasonings > Seasoning,Pantry > Spices & Seasonings > Onion Salt,other,cashew-based onion chive spread,0.95,other_jaccard_low_0.29,"The product is a cashew-based spread with onion and chives, not a seasoning or onion salt."
1879277,"FLIPZ, BIRTHDAY CAKE",Snack > Candy > Hard Candy,Snack > Popcorn > Popped,other,birthday cake flavored popcorn or snack mix,0.95,other_jaccard_low_0.50,"The product is a coated popcorn snack with birthday cake flavor, not hard candy or plain popped popcorn."
2652256,"GOYA YUCA FRIES, 16 OZ",Produce > Vegetables > Potatoes,Frozen > Appetizers & Snacks > Chicken Fries,other,frozen cassava fries,0.95,other_jaccard_low_0.40,"The product is frozen cassava fries, not potatoes or chicken fries; cassava is a root vegetable distinct from potatoes, and the frozen state and preparation as "
2649452,"Campbell's Classic Tomato Soup with Original Goldfish Crackers, 7.35 Ounce Micro",Pantry > Canned Vegetables > Tomatoes,Pantry > Canned Vegetables > Tomatoes > Condensed > Reduced Sodium,other,tomato soup with crackers,0.95,other_jaccard_low_0.40,"The product is a prepared soup with crackers, not a canned vegetable or condensed soup, so it belongs in a soup category."
2391327,"TRADITIONAL TOMATO GAZPACHO RADICALLY REFRESHING CHILLED SOUP, TRADITIONAL TOMAT",Pantry > Canned Vegetables > Tomatoes,Pantry > Canned Vegetables > Tomatoes > Low Fat,other,chilled tomato gazpacho soup,1.00,other_jaccard_low_0.40,"The product is a prepared chilled soup, not canned tomatoes or a low-fat variant; it belongs in a soup category."
508789,EGGPLANT APPETIZER CAPONATA,Pantry > Sauces & Salsas > Salsa,Pantry > Canned Vegetables > Eggplant,other,eggplant appetizer caponata,0.95,other_jaccard_low_0.33,"Caponata is a cooked relish or appetizer, not a salsa or canned vegetable; it belongs in a prepared foods or antipasti category."
2747076,Progresso Traditional Creamy Tomato with Penne Soup,Pantry > Pasta > Penne,Pantry > Canned Vegetables > Tomatoes > Low Fat,other,canned tomato soup with pasta,1.00,other_jaccard_low_0.33,"The product is a prepared soup with tomato and pasta, not a dry pasta or canned tomatoes."
2168888,PASTA IN TOMATO SAUCE,Frozen > Single Entrees > Mac and Cheese,Pantry > Canned Vegetables > Tomatoes > Low Fat,other,canned pasta in tomato sauce,0.95,other_jaccard_low_0.50,"The product is a canned pasta dish in tomato sauce, not frozen mac and cheese or canned tomatoes."
2414836,"ZESTY SPROUTING MIX, ZESTY",Pantry > Spices & Seasonings > Seasoning,Pantry > Spices & Seasonings > Pepper > Ground,other,seed sprouting mix,0.95,other_jaccard_low_0.40,"The product is a mix of seeds for sprouting, not a seasoning or ground pepper."
2421627,LARD,Dairy > Butter > Butter,Dairy > Butter > Butter > Soft > Spread,other,lard,1.00,other_jaccard_low_0.00,"Lard is rendered pork fat, not a dairy product like butter, so neither the current nor proposed dairy paths are appropriate."
2421967,SPAGHETTI SQUASH,Pantry > Pasta > Spaghetti,Produce > Vegetables > Zucchini,other,fresh spaghetti squash,1.00,other_jaccard_low_0.40,"The item is a whole spaghetti squash, which is a fresh vegetable, not pasta or zucchini."
2427053,LARD,Dairy > Butter > Butter,Dairy > Butter > Butter > Soft > Spread,other,lard,1.00,other_jaccard_low_0.00,"Lard is rendered pork fat, not a dairy product like butter or spread, so neither path is correct."
2421629,LARD,Dairy > Butter > Butter,Dairy > Butter > Butter > Soft > Spread,other,rendered pork fat (lard),1.00,other_jaccard_low_0.33,"Lard is rendered pork fat, not a dairy butter or spread; it belongs in a fats/oils category like 'Oils & Fats'."
2213539,LARD,Dairy > Butter > Butter,Dairy > Butter > Butter > Soft > Spread,other,rendered pork fat (lard),1.00,other_jaccard_low_0.33,"Lard is rendered pork fat, not a dairy butter or spread; it belongs in a fats/oils category like 'Fats > Animal Fats'."
2503353,LARD,Pantry > Oil,Dairy > Butter > Butter > Soft > Spread,other,rendered pork fat (lard),1.00,other_jaccard_low_0.33,"Lard is rendered pork fat, not an oil (current) nor a dairy butter spread (proposed); it belongs in a fats category like 'Fats & Oils' or 'Cooking Fats'."
1589157,"LIGHT CORN SYRUP WITH REAL VANILLA, VANILLA",Pantry > Canned Vegetables > Corn,Pantry > Canned Vegetables > Corn > Light,other,corn syrup with vanilla,1.00,other_jaccard_low_0.22,"The product is a syrup, not canned corn; both paths are incorrect as they fall under canned vegetables."
2307104,"VANILLA FLAVORED CANDY COATING, VANILLA",Snack > Candy > Sour Candy,Pantry > Spices & Seasonings > Vanilla,other,vanilla candy coating,1.00,other_jaccard_low_0.40,"The product is a vanilla-flavored candy coating used for baking, not a sour candy or vanilla spice."
2632892,"VANILLA FLAVORED CANDY COATING, VANILLA",Snack > Candy > Sour Candy,Pantry > Spices & Seasonings > Vanilla,other,vanilla flavored candy coating,0.95,other_jaccard_low_0.33,"The product is a candy coating used for baking and desserts, not a sour candy nor a vanilla seasoning."
1919493,STRAINED TOMATOES,Pantry > Canned Vegetables > Tomatoes,Pantry > Canned Vegetables > Tomatoes > Chopped,proposed,,0.80,low_confidence,"The product is strained tomatoes, which are more specifically chopped than whole, and the proposed path is a more precise subcategory."
2382201,STRAINED TOMATOES,Pantry > Canned Vegetables > Tomatoes,Pantry > Canned Vegetables > Tomatoes > Chopped,proposed,,0.80,low_confidence,"Strained tomatoes are a specific form of canned tomatoes, and the proposed path 'Chopped' is more specific than the generic 'Tomatoes' path."
2615705,"COOKIES 'N' CREME PUDDING, COOKIES 'N' CREME",Bakery > Cake,Snack > Candy > Chocolate Candy > Cookies 'n' Creme,other,"pudding, cookies and creme flavored",1.00,other_jaccard_low_0.33,"The product is a pudding, not a cake or chocolate candy, based on ingredients and branded category."
2166164,"BUTTERNUT SQUASH & SAGE RAVIOLIS FILLED WITH SWEET BUTTERNUT SQUASH, A BLEND OF ",Pantry > Sauces & Salsas > Sauce,Pantry > Sauces & Salsas > Pasta Sauce > Butternut Squash,other,frozen filled pasta with butternut squash and cheese,0.95,other_jaccard_low_0.42,"The product is a frozen ravioli dish, not a sauce or pasta sauce, and the current path is incorrect as it is not a sauce."
2654423,"ANCHO DRIED CHILE, ANCHO",Pantry > Spices & Seasonings > Pepper,Pantry > Coconut > Coconut Cream,other,dried ancho chile pepper,1.00,other_jaccard_low_0.29,"The product is a dried chile pepper, not a spice/pepper blend nor coconut cream, so it belongs in a dried chiles category."
2071553,ARBOL CHILE PODS,Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried chile pods,1.00,other_jaccard_low_0.33,"The product is whole dried chile pods, which are not a seasoning blend nor coconut cream; they belong in a dried chiles or produce category."
2428162,"GUACAMOLE, CLASSIC",Pantry > Sauces & Salsas > Salsa,Produce > Vegetables > Cassava,other,guacamole,1.00,other_jaccard_low_0.25,"Guacamole is a dip made primarily from avocado, not a salsa or cassava."
2059296,"PEDRO LOPEZ BRAND, CHILES ANCHO",Pantry > Spices & Seasonings > Seasoning,Pantry > Coconut > Coconut Cream,other,dried ancho peppers,1.00,other_jaccard_low_0.33,"The product is dried ancho peppers, which are a type of dried chili, not a seasoning blend or coconut product."
995879,"COOKIES 'N' CREME PUDDING, COOKIES 'N' CREME",Bakery > Cake,Snack > Candy > Chocolate Candy > Cookies 'n' Creme,other,"pudding, cookies and creme flavored",1.00,other_jaccard_low_0.33,"The product is a pudding, not a cake or candy, based on ingredients and branded category."
2657049,SOLID LIGHT YELLOWFIN IN OLIVE OIL TUNA,Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna in olive oil,1.00,other_jaccard_low_0.43,"The product is canned tuna packed in olive oil, not a standalone oil; neither current path (Olive Oil) nor proposed path (Vegetable Oil > Chunk) correctly categ"
2299594,SOLID WHITE ALBACORE TUNA IN OLIVE OIL,Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna in olive oil,1.00,other_jaccard_low_0.43,"The product is canned tuna, not olive oil or vegetable oil; the current and proposed paths both misclassify it as oil."
2057984,"BUMBLE BEE, PRIME FILLET, ALBACORE TUNA WITH CHIPOTLE & OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna with chipotle and olive oil,1.00,other_jaccard_low_0.30,"The product is canned tuna, not olive oil or vegetable oil; ingredients confirm it's a prepared fish product."
2157144,"PUMPKIN SPICE POPCORN SEASONING, PUMPKIN SPICE",Pantry > Canned Vegetables > Corn,Pantry > Spices & Seasonings > Seasoning > Sea Salt,other,popcorn seasoning blend,1.00,other_jaccard_low_0.40,"The product is a seasoning blend specifically for popcorn, not a canned vegetable or sea salt."
2010232,ALBACORE TUNA WITH SUNDRIED TOMATOES & OLIVE OIL,Pantry > Oil > Olive Oil,Pantry > Oil > Vegetable Oil > Chunk,other,canned tuna with sundried tomatoes and olive oil,1.00,other_jaccard_low_0.33,"The product is canned tuna, not a plain oil; both paths are incorrect as they categorize it as oil rather than canned fish."
2037309,"CONCHITA, WHITE TUNA IN OLIVE OIL",Pantry > Oil > Olive Oil,Pantry > Oil > Olive Oil > Wild Caught,other,canned white tuna in olive oil,0.95,other_jaccard_low_0.38,"The product is canned tuna, not just olive oil; the current path is too generic and the proposed path incorrectly specifies 'Wild Caught' which is not indicated"
2391037,"BACON CHEDDAR FLAVORED POPCORN SEASONING, BACON CHEDDAR",Pantry > Canned Vegetables > Corn,Pantry > Spices & Seasonings > Seasoning > Sea Salt,other,popcorn seasoning,1.00,other_jaccard_low_0.33,"The product is a seasoning blend for popcorn, not canned corn or sea salt."
1886113,CREMA CATALANA DESSERT MIX,Pantry > Pudding & Custard Mixes > Pudding Mix,Pantry > Baking Mixes > Cake Mix,proposed,,0.80,low_confidence,"The product is a dessert mix for crema catalana, which is a baked custard, making it more similar to a cake mix than a pudding mix."
